label,payload,severity,role,purpose,ip
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.32.104
0,otp=123456,0.0,CUSTOMER,refresh_token,192.168.43.120
0,token=Bearer xyz123,0.0,CUSTOMER,verify_otp,192.168.19.4
0,username=client&password=demo-pass,0.0,MANAGER,refresh_token,192.168.46.127
0,token=Bearer xyz123,0.0,CUSTOMER,login,192.168.49.250
0,username=client&password=demo-pass,0.0,CUSTOMER,login,192.168.10.86
0,username=manager&password=demo-pass,0.0,MANAGER,verify_otp,192.168.9.98
0,token=Bearer xyz123,0.0,ACCOUNTANT,login,192.168.4.63
0,otp=123456,0.0,MANAGER,refresh_token,192.168.24.198
0,username=client&password=demo-pass,0.0,CUSTOMER,login,192.168.29.189
0,token=Bearer xyz123,0.0,CUSTOMER,login,192.168.20.126
0,username=client&password=demo-pass,0.0,MANAGER,verify_otp,192.168.37.96
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.45.228
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.14.167
0,username=client&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.34.123
0,username=manager&password=demo-pass,0.0,MANAGER,refresh_token,192.168.32.11
0,username=manager&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.45.206
0,username=manager&password=demo-pass,0.0,MANAGER,verify_otp,192.168.47.102
0,username=manager&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.12.185
0,username=manager&password=demo-pass,0.0,MANAGER,verify_otp,192.168.13.91
0,token=Bearer xyz123,0.0,CUSTOMER,login,192.168.48.59
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.17.173
0,username=client&password=demo-pass,0.0,MANAGER,verify_otp,192.168.1.182
0,token=Bearer xyz123,0.0,CUSTOMER,login,192.168.15.188
0,otp=123456,0.0,CUSTOMER,login,192.168.38.99
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.2.134
0,username=client&password=demo-pass,0.0,MANAGER,refresh_token,192.168.28.149
0,token=Bearer xyz123,0.0,MANAGER,login,192.168.20.241
0,username=manager&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.43.179
0,otp=123456,0.0,CUSTOMER,login,192.168.16.171
0,token=Bearer xyz123,0.0,MANAGER,login,192.168.27.196
0,token=Bearer xyz123,0.0,MANAGER,verify_otp,192.168.25.206
0,username=client&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.17.50
0,username=client&password=demo-pass,0.0,MANAGER,refresh_token,192.168.43.75
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.40.155
0,username=manager&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.45.225
0,username=client&password=demo-pass,0.0,CUSTOMER,login,192.168.6.5
0,username=client&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.45.160
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.25.99
0,username=client&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.40.107
0,otp=123456,0.0,CUSTOMER,refresh_token,192.168.41.69
0,username=client&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.13.254
0,token=Bearer xyz123,0.0,CUSTOMER,login,192.168.49.49
0,otp=123456,0.0,MANAGER,verify_otp,192.168.37.23
0,token=Bearer xyz123,0.0,ACCOUNTANT,refresh_token,192.168.19.170
0,username=client&password=demo-pass,0.0,ACCOUNTANT,login,192.168.50.161
0,token=Bearer xyz123,0.0,ACCOUNTANT,verify_otp,192.168.24.212
0,otp=123456,0.0,CUSTOMER,verify_otp,192.168.48.54
0,otp=123456,0.0,CUSTOMER,login,192.168.34.211
0,username=manager&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.47.86
0,username=manager&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.31.93
0,otp=123456,0.0,MANAGER,refresh_token,192.168.10.254
0,username=client&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.48.181
0,username=client&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.33.100
0,otp=123456,0.0,MANAGER,refresh_token,192.168.43.2
0,token=Bearer xyz123,0.0,ACCOUNTANT,verify_otp,192.168.16.60
0,username=manager&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.20.30
0,username=manager&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.38.150
0,username=manager&password=demo-pass,0.0,MANAGER,verify_otp,192.168.2.113
0,token=Bearer xyz123,0.0,CUSTOMER,login,192.168.42.190
0,token=Bearer xyz123,0.0,CUSTOMER,refresh_token,192.168.17.232
0,username=client&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.14.217
0,username=client&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.42.83
0,username=client&password=demo-pass,0.0,CUSTOMER,login,192.168.6.96
0,token=Bearer xyz123,0.0,CUSTOMER,refresh_token,192.168.15.95
0,otp=123456,0.0,ACCOUNTANT,refresh_token,192.168.20.70
0,token=Bearer xyz123,0.0,CUSTOMER,verify_otp,192.168.9.244
0,otp=123456,0.0,CUSTOMER,login,192.168.10.213
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.49.214
0,token=Bearer xyz123,0.0,CUSTOMER,refresh_token,192.168.32.136
0,username=manager&password=demo-pass,0.0,MANAGER,login,192.168.23.241
0,username=client&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.18.53
0,token=Bearer xyz123,0.0,ACCOUNTANT,login,192.168.34.143
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.20.226
0,token=Bearer xyz123,0.0,CUSTOMER,refresh_token,192.168.15.237
0,username=client&password=demo-pass,0.0,CUSTOMER,login,192.168.12.101
0,token=Bearer xyz123,0.0,ACCOUNTANT,refresh_token,192.168.15.209
0,username=client&password=demo-pass,0.0,MANAGER,refresh_token,192.168.14.35
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.45.125
0,username=client&password=demo-pass,0.0,MANAGER,refresh_token,192.168.45.235
0,username=manager&password=demo-pass,0.0,MANAGER,refresh_token,192.168.11.127
0,otp=123456,0.0,CUSTOMER,refresh_token,192.168.5.110
0,username=manager&password=demo-pass,0.0,MANAGER,verify_otp,192.168.44.123
0,username=manager&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.30.247
0,username=client&password=demo-pass,0.0,MANAGER,login,192.168.24.159
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.35.2
0,username=manager&password=demo-pass,0.0,MANAGER,verify_otp,192.168.6.70
0,token=Bearer xyz123,0.0,MANAGER,login,192.168.27.161
0,username=client&password=demo-pass,0.0,ACCOUNTANT,login,192.168.27.180
0,username=manager&password=demo-pass,0.0,MANAGER,verify_otp,192.168.21.94
0,username=client&password=demo-pass,0.0,ACCOUNTANT,login,192.168.43.114
0,token=Bearer xyz123,0.0,ACCOUNTANT,verify_otp,192.168.30.74
0,username=client&password=demo-pass,0.0,MANAGER,refresh_token,192.168.29.40
0,username=client&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.48.124
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.41.9
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.50.131
0,username=client&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.37.172
0,token=Bearer xyz123,0.0,CUSTOMER,login,192.168.14.64
0,username=client&password=demo-pass,0.0,MANAGER,verify_otp,192.168.24.103
0,username=manager&password=demo-pass,0.0,MANAGER,verify_otp,192.168.34.244
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.28.241
0,username=client&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.20.177
0,username=client&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.2.109
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.32.76
0,username=client&password=demo-pass,0.0,CUSTOMER,login,192.168.33.95
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.12.15
0,otp=123456,0.0,CUSTOMER,verify_otp,192.168.2.164
0,username=manager&password=demo-pass,0.0,MANAGER,refresh_token,192.168.22.212
0,username=client&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.14.3
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.32.1
0,username=manager&password=demo-pass,0.0,MANAGER,login,192.168.11.8
0,token=Bearer xyz123,0.0,ACCOUNTANT,refresh_token,192.168.50.68
0,username=client&password=demo-pass,0.0,CUSTOMER,login,192.168.22.74
0,username=client&password=demo-pass,0.0,ACCOUNTANT,login,192.168.32.72
0,token=Bearer xyz123,0.0,MANAGER,verify_otp,192.168.44.208
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.24.250
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.42.1
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.47.223
0,username=client&password=demo-pass,0.0,MANAGER,refresh_token,192.168.44.127
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.15.140
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,login,192.168.17.133
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.43.249
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.18.234
0,username=client&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.42.82
0,username=manager&password=demo-pass,0.0,CUSTOMER,login,192.168.21.240
0,otp=123456,0.0,ACCOUNTANT,verify_otp,192.168.24.16
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.36.54
0,token=Bearer xyz123,0.0,ACCOUNTANT,refresh_token,192.168.31.88
0,username=manager&password=demo-pass,0.0,MANAGER,login,192.168.50.182
0,otp=123456,0.0,ACCOUNTANT,refresh_token,192.168.18.168
0,token=Bearer xyz123,0.0,ACCOUNTANT,login,192.168.10.228
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,login,192.168.39.199
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.22.250
0,otp=123456,0.0,ACCOUNTANT,login,192.168.7.40
0,otp=123456,0.0,ACCOUNTANT,login,192.168.9.180
0,token=Bearer xyz123,0.0,CUSTOMER,login,192.168.45.35
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.40.87
0,otp=123456,0.0,ACCOUNTANT,login,192.168.42.143
0,otp=123456,0.0,MANAGER,refresh_token,192.168.17.31
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.3.20
0,token=Bearer xyz123,0.0,MANAGER,verify_otp,192.168.28.174
0,token=Bearer xyz123,0.0,ACCOUNTANT,verify_otp,192.168.7.171
0,otp=123456,0.0,MANAGER,refresh_token,192.168.21.130
0,username=client&password=demo-pass,0.0,MANAGER,login,192.168.15.217
0,otp=123456,0.0,MANAGER,refresh_token,192.168.11.47
0,otp=123456,0.0,MANAGER,refresh_token,192.168.2.75
0,otp=123456,0.0,MANAGER,login,192.168.47.26
0,otp=123456,0.0,ACCOUNTANT,verify_otp,192.168.30.242
0,otp=123456,0.0,MANAGER,login,192.168.40.17
0,username=manager&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.46.106
0,token=Bearer xyz123,0.0,ACCOUNTANT,refresh_token,192.168.14.76
0,token=Bearer xyz123,0.0,CUSTOMER,refresh_token,192.168.37.55
0,username=client&password=demo-pass,0.0,MANAGER,login,192.168.47.213
0,token=Bearer xyz123,0.0,MANAGER,verify_otp,192.168.21.236
0,username=client&password=demo-pass,0.0,MANAGER,refresh_token,192.168.38.15
0,username=manager&password=demo-pass,0.0,CUSTOMER,login,192.168.9.151
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.14.19
0,token=Bearer xyz123,0.0,MANAGER,verify_otp,192.168.3.110
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,login,192.168.25.131
0,token=Bearer xyz123,0.0,ACCOUNTANT,verify_otp,192.168.42.65
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.17.52
0,username=manager&password=demo-pass,0.0,CUSTOMER,login,192.168.23.117
0,username=client&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.4.22
0,username=client&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.1.44
0,token=Bearer xyz123,0.0,CUSTOMER,refresh_token,192.168.14.215
0,username=manager&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.29.207
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.33.222
0,username=manager&password=demo-pass,0.0,MANAGER,refresh_token,192.168.8.78
0,token=Bearer xyz123,0.0,CUSTOMER,login,192.168.35.219
0,otp=123456,0.0,MANAGER,verify_otp,192.168.40.94
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.34.151
0,token=Bearer xyz123,0.0,CUSTOMER,login,192.168.11.176
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.49.155
0,otp=123456,0.0,CUSTOMER,verify_otp,192.168.22.174
0,username=manager&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.44.187
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.20.200
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,login,192.168.47.248
0,username=manager&password=demo-pass,0.0,CUSTOMER,login,192.168.16.65
0,username=client&password=demo-pass,0.0,MANAGER,refresh_token,192.168.34.111
0,username=client&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.34.146
0,otp=123456,0.0,CUSTOMER,refresh_token,192.168.27.34
0,otp=123456,0.0,ACCOUNTANT,refresh_token,192.168.11.95
0,username=client&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.43.23
0,token=Bearer xyz123,0.0,CUSTOMER,login,192.168.29.223
0,otp=123456,0.0,MANAGER,refresh_token,192.168.6.233
0,token=Bearer xyz123,0.0,MANAGER,verify_otp,192.168.29.10
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.23.142
0,username=manager&password=demo-pass,0.0,MANAGER,verify_otp,192.168.23.7
0,username=client&password=demo-pass,0.0,MANAGER,login,192.168.21.42
0,otp=123456,0.0,ACCOUNTANT,login,192.168.5.202
0,username=manager&password=demo-pass,0.0,MANAGER,verify_otp,192.168.5.152
0,token=Bearer xyz123,0.0,MANAGER,login,192.168.19.241
0,username=manager&password=demo-pass,0.0,MANAGER,refresh_token,192.168.48.174
0,otp=123456,0.0,MANAGER,verify_otp,192.168.31.90
0,token=Bearer xyz123,0.0,CUSTOMER,login,192.168.2.249
0,otp=123456,0.0,CUSTOMER,login,192.168.13.60
0,token=Bearer xyz123,0.0,ACCOUNTANT,verify_otp,192.168.35.234
0,otp=123456,0.0,MANAGER,login,192.168.33.18
0,username=client&password=demo-pass,0.0,ACCOUNTANT,login,192.168.5.32
0,username=client&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.45.77
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.38.97
0,token=Bearer xyz123,0.0,ACCOUNTANT,refresh_token,192.168.30.154
0,otp=123456,0.0,MANAGER,login,192.168.23.243
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,login,192.168.30.164
0,token=Bearer xyz123,0.0,ACCOUNTANT,refresh_token,192.168.38.24
0,otp=123456,0.0,MANAGER,verify_otp,192.168.7.120
0,otp=123456,0.0,MANAGER,login,192.168.44.192
0,username=manager&password=demo-pass,0.0,MANAGER,refresh_token,192.168.43.240
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.39.63
0,username=client&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.22.183
0,username=client&password=demo-pass,0.0,MANAGER,refresh_token,192.168.3.159
0,username=client&password=demo-pass,0.0,ACCOUNTANT,login,192.168.21.13
0,username=client&password=demo-pass,0.0,MANAGER,verify_otp,192.168.3.51
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.10.8
0,username=manager&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.38.128
0,otp=123456,0.0,CUSTOMER,verify_otp,192.168.24.146
0,username=client&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.25.94
0,otp=123456,0.0,CUSTOMER,verify_otp,192.168.8.30
0,username=manager&password=demo-pass,0.0,CUSTOMER,login,192.168.32.220
0,otp=123456,0.0,ACCOUNTANT,login,192.168.16.78
0,otp=123456,0.0,MANAGER,refresh_token,192.168.45.112
0,username=client&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.2.61
0,username=client&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.16.120
0,username=client&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.9.66
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.7.60
0,username=manager&password=demo-pass,0.0,MANAGER,verify_otp,192.168.50.63
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.36.36
0,otp=123456,0.0,ACCOUNTANT,verify_otp,192.168.29.120
0,username=manager&password=demo-pass,0.0,MANAGER,refresh_token,192.168.33.172
0,otp=123456,0.0,ACCOUNTANT,refresh_token,192.168.30.235
0,username=client&password=demo-pass,0.0,MANAGER,refresh_token,192.168.26.38
0,otp=123456,0.0,CUSTOMER,refresh_token,192.168.27.187
0,token=Bearer xyz123,0.0,ACCOUNTANT,login,192.168.42.89
0,username=manager&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.27.34
0,otp=123456,0.0,ACCOUNTANT,login,192.168.43.26
0,username=manager&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.18.42
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.11.112
0,token=Bearer xyz123,0.0,MANAGER,verify_otp,192.168.39.211
0,token=Bearer xyz123,0.0,CUSTOMER,login,192.168.40.202
0,username=manager&password=demo-pass,0.0,MANAGER,verify_otp,192.168.7.94
0,token=Bearer xyz123,0.0,MANAGER,verify_otp,192.168.21.182
0,username=client&password=demo-pass,0.0,CUSTOMER,login,192.168.35.21
0,otp=123456,0.0,ACCOUNTANT,verify_otp,192.168.37.176
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.40.62
0,token=Bearer xyz123,0.0,ACCOUNTANT,login,192.168.37.151
0,otp=123456,0.0,ACCOUNTANT,refresh_token,192.168.37.23
0,username=client&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.22.170
0,username=client&password=demo-pass,0.0,MANAGER,login,192.168.30.57
0,username=client&password=demo-pass,0.0,MANAGER,login,192.168.28.57
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.13.200
0,username=client&password=demo-pass,0.0,MANAGER,login,192.168.17.9
0,username=client&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.44.249
0,token=Bearer xyz123,0.0,ACCOUNTANT,login,192.168.11.248
0,otp=123456,0.0,ACCOUNTANT,refresh_token,192.168.36.189
0,username=client&password=demo-pass,0.0,MANAGER,refresh_token,192.168.26.115
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,login,192.168.10.171
0,otp=123456,0.0,ACCOUNTANT,login,192.168.36.249
0,otp=123456,0.0,ACCOUNTANT,verify_otp,192.168.33.212
0,token=Bearer xyz123,0.0,CUSTOMER,refresh_token,192.168.35.52
0,otp=123456,0.0,MANAGER,login,192.168.26.201
0,token=Bearer xyz123,0.0,ACCOUNTANT,login,192.168.29.2
0,otp=123456,0.0,ACCOUNTANT,login,192.168.49.166
0,username=manager&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.12.59
0,otp=123456,0.0,CUSTOMER,login,192.168.17.57
0,username=client&password=demo-pass,0.0,MANAGER,refresh_token,192.168.30.254
0,otp=123456,0.0,ACCOUNTANT,verify_otp,192.168.21.9
0,token=Bearer xyz123,0.0,CUSTOMER,refresh_token,192.168.35.150
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.4.12
0,token=Bearer xyz123,0.0,CUSTOMER,refresh_token,192.168.44.147
0,otp=123456,0.0,MANAGER,verify_otp,192.168.21.70
0,username=client&password=demo-pass,0.0,MANAGER,verify_otp,192.168.32.248
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,login,192.168.23.30
0,username=manager&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.18.229
0,username=manager&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.13.175
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.4.81
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,login,192.168.27.40
0,otp=123456,0.0,ACCOUNTANT,refresh_token,192.168.19.38
0,username=manager&password=demo-pass,0.0,CUSTOMER,login,192.168.16.93
0,username=client&password=demo-pass,0.0,ACCOUNTANT,login,192.168.21.174
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.48.25
0,otp=123456,0.0,ACCOUNTANT,verify_otp,192.168.48.164
0,otp=123456,0.0,MANAGER,verify_otp,192.168.42.227
0,username=manager&password=demo-pass,0.0,MANAGER,login,192.168.13.247
0,otp=123456,0.0,MANAGER,refresh_token,192.168.49.149
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.28.117
0,username=client&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.39.37
0,otp=123456,0.0,ACCOUNTANT,refresh_token,192.168.13.175
0,otp=123456,0.0,MANAGER,refresh_token,192.168.42.76
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.34.206
0,username=client&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.9.139
0,token=Bearer xyz123,0.0,MANAGER,login,192.168.8.59
0,username=client&password=demo-pass,0.0,MANAGER,login,192.168.16.91
0,otp=123456,0.0,ACCOUNTANT,verify_otp,192.168.2.160
0,username=client&password=demo-pass,0.0,CUSTOMER,login,192.168.29.250
0,username=manager&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.40.66
0,token=Bearer xyz123,0.0,CUSTOMER,refresh_token,192.168.20.138
0,token=Bearer xyz123,0.0,MANAGER,login,192.168.4.107
0,username=manager&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.47.21
0,username=client&password=demo-pass,0.0,CUSTOMER,login,192.168.21.151
0,otp=123456,0.0,CUSTOMER,refresh_token,192.168.40.109
0,username=manager&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.34.197
0,token=Bearer xyz123,0.0,ACCOUNTANT,login,192.168.1.99
0,token=Bearer xyz123,0.0,MANAGER,login,192.168.18.142
0,username=client&password=demo-pass,0.0,CUSTOMER,refresh_token,192.168.15.219
0,username=client&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.18.165
0,token=Bearer xyz123,0.0,ACCOUNTANT,refresh_token,192.168.6.123
0,username=client&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.34.82
0,token=Bearer xyz123,0.0,MANAGER,refresh_token,192.168.22.41
0,token=Bearer xyz123,0.0,CUSTOMER,refresh_token,192.168.46.55
0,username=client&password=demo-pass,0.0,ACCOUNTANT,refresh_token,192.168.22.43
0,otp=123456,0.0,MANAGER,verify_otp,192.168.49.151
0,username=client&password=demo-pass,0.0,MANAGER,login,192.168.24.136
0,token=Bearer xyz123,0.0,CUSTOMER,login,192.168.17.85
0,username=client&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.30.140
0,token=Bearer xyz123,0.0,MANAGER,verify_otp,192.168.33.175
0,otp=123456,0.0,CUSTOMER,refresh_token,192.168.14.71
0,username=client&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.44.169
0,username=client&password=demo-pass,0.0,ACCOUNTANT,verify_otp,192.168.16.104
0,token=Bearer xyz123,0.0,MANAGER,verify_otp,192.168.49.179
0,token=Bearer xyz123,0.0,CUSTOMER,verify_otp,192.168.5.2
0,username=manager&password=demo-pass,0.0,MANAGER,verify_otp,192.168.29.135
0,username=manager&password=demo-pass,0.0,MANAGER,verify_otp,192.168.23.106
0,username=manager&password=demo-pass,0.0,MANAGER,refresh_token,192.168.19.230
0,username=client&password=demo-pass,0.0,CUSTOMER,verify_otp,192.168.13.109
0,token=Bearer xyz123,0.0,CUSTOMER,refresh_token,192.168.3.212
0,otp=123456,0.0,ACCOUNTANT,login,192.168.31.202
