label,payload,severity,role,purpose,ip
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,rag_retrieval,192.168.35.55
0,What is my credit score?,0.0,MANAGER,chatbot_query,192.168.3.61
0,Show me mutual funds for high risk,0.0,MANAGER,chatbot_query,192.168.19.49
0,What is my credit score?,0.0,MANAGER,fund_recommendation,192.168.18.26
0,Explain fixed deposit rates,0.0,CUSTOMER,fund_recommendation,192.168.24.4
0,Explain fixed deposit rates,0.0,CUSTOMER,fund_recommendation,192.168.24.98
0,What is my credit score?,0.0,MANAGER,fund_recommendation,192.168.15.165
0,Show me mutual funds for high risk,0.0,CUSTOMER,chatbot_query,192.168.49.249
0,Explain fixed deposit rates,0.0,MANAGER,fund_recommendation,192.168.34.45
0,What is my credit score?,0.0,MANAGER,rag_retrieval,192.168.2.9
0,What is my credit score?,0.0,CUSTOMER,rag_retrieval,192.168.18.8
0,What is my credit score?,0.0,MANAGER,chatbot_query,192.168.4.60
0,What is my credit score?,0.0,CUSTOMER,rag_retrieval,192.168.30.21
0,What is my credit score?,0.0,MANAGER,rag_retrieval,192.168.1.242
0,Show me mutual funds for high risk,0.0,CUSTOMER,chatbot_query,192.168.10.161
0,Show me mutual funds for high risk,0.0,MANAGER,chatbot_query,192.168.45.33
0,Explain fixed deposit rates,0.0,MANAGER,chatbot_query,192.168.12.156
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.6.76
0,What is my credit score?,0.0,MANAGER,chatbot_query,192.168.35.77
0,What is my credit score?,0.0,MANAGER,rag_retrieval,192.168.18.227
0,Explain fixed deposit rates,0.0,MANAGER,fund_recommendation,192.168.39.97
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.20.71
0,Explain fixed deposit rates,0.0,MANAGER,rag_retrieval,192.168.25.18
0,What is the NIFTY 50 rate?,0.0,MANAGER,rag_retrieval,192.168.48.66
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.39.169
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,fund_recommendation,192.168.48.120
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.2.52
0,Explain fixed deposit rates,0.0,CUSTOMER,chatbot_query,192.168.15.137
0,What is the NIFTY 50 rate?,0.0,MANAGER,rag_retrieval,192.168.8.195
0,Show me mutual funds for high risk,0.0,CUSTOMER,fund_recommendation,192.168.41.209
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,rag_retrieval,192.168.18.57
0,Show me mutual funds for high risk,0.0,CUSTOMER,fund_recommendation,192.168.31.188
0,Explain fixed deposit rates,0.0,CUSTOMER,fund_recommendation,192.168.4.175
0,What is my credit score?,0.0,CUSTOMER,rag_retrieval,192.168.20.185
0,Show me mutual funds for high risk,0.0,CUSTOMER,rag_retrieval,192.168.18.252
0,What is my credit score?,0.0,MANAGER,fund_recommendation,192.168.3.96
0,What is my credit score?,0.0,MANAGER,rag_retrieval,192.168.9.11
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.36.254
0,What is my credit score?,0.0,MANAGER,fund_recommendation,192.168.19.125
0,Explain fixed deposit rates,0.0,MANAGER,chatbot_query,192.168.34.147
0,What is my credit score?,0.0,CUSTOMER,rag_retrieval,192.168.27.82
0,Show me mutual funds for high risk,0.0,MANAGER,rag_retrieval,192.168.14.171
0,Explain fixed deposit rates,0.0,MANAGER,rag_retrieval,192.168.48.178
0,Show me mutual funds for high risk,0.0,CUSTOMER,chatbot_query,192.168.27.131
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.23.10
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.26.157
0,Explain fixed deposit rates,0.0,MANAGER,rag_retrieval,192.168.20.234
0,What is my credit score?,0.0,CUSTOMER,chatbot_query,192.168.37.25
0,Explain fixed deposit rates,0.0,MANAGER,chatbot_query,192.168.13.199
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.15.224
0,Explain fixed deposit rates,0.0,MANAGER,chatbot_query,192.168.15.50
0,Explain fixed deposit rates,0.0,CUSTOMER,fund_recommendation,192.168.14.247
0,What is the NIFTY 50 rate?,0.0,MANAGER,rag_retrieval,192.168.11.52
0,Show me mutual funds for high risk,0.0,MANAGER,chatbot_query,192.168.34.202
0,Show me mutual funds for high risk,0.0,MANAGER,chatbot_query,192.168.34.53
0,What is the NIFTY 50 rate?,0.0,MANAGER,rag_retrieval,192.168.11.76
0,Show me mutual funds for high risk,0.0,MANAGER,rag_retrieval,192.168.16.236
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,fund_recommendation,192.168.23.164
0,Show me mutual funds for high risk,0.0,MANAGER,fund_recommendation,192.168.32.174
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.2.128
0,Explain fixed deposit rates,0.0,CUSTOMER,rag_retrieval,192.168.43.181
0,Show me mutual funds for high risk,0.0,MANAGER,fund_recommendation,192.168.16.113
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.46.2
0,Explain fixed deposit rates,0.0,MANAGER,rag_retrieval,192.168.46.181
0,Show me mutual funds for high risk,0.0,MANAGER,chatbot_query,192.168.17.222
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.30.1
0,Show me mutual funds for high risk,0.0,MANAGER,chatbot_query,192.168.40.158
0,What is my credit score?,0.0,MANAGER,rag_retrieval,192.168.40.4
0,Explain fixed deposit rates,0.0,CUSTOMER,rag_retrieval,192.168.42.186
0,Explain fixed deposit rates,0.0,MANAGER,chatbot_query,192.168.12.91
0,Explain fixed deposit rates,0.0,MANAGER,fund_recommendation,192.168.17.95
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.13.75
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.14.165
0,Show me mutual funds for high risk,0.0,CUSTOMER,rag_retrieval,192.168.45.251
0,Show me mutual funds for high risk,0.0,CUSTOMER,fund_recommendation,192.168.19.27
0,Show me mutual funds for high risk,0.0,CUSTOMER,rag_retrieval,192.168.46.169
0,Explain fixed deposit rates,0.0,MANAGER,fund_recommendation,192.168.46.2
0,What is my credit score?,0.0,CUSTOMER,chatbot_query,192.168.40.139
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.22.24
0,What is my credit score?,0.0,MANAGER,chatbot_query,192.168.25.106
0,What is my credit score?,0.0,MANAGER,rag_retrieval,192.168.50.27
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.5.68
0,Explain fixed deposit rates,0.0,CUSTOMER,chatbot_query,192.168.36.126
0,Show me mutual funds for high risk,0.0,CUSTOMER,rag_retrieval,192.168.17.219
0,Explain fixed deposit rates,0.0,CUSTOMER,fund_recommendation,192.168.28.79
0,Explain fixed deposit rates,0.0,CUSTOMER,rag_retrieval,192.168.38.179
0,What is my credit score?,0.0,CUSTOMER,fund_recommendation,192.168.45.125
0,Explain fixed deposit rates,0.0,CUSTOMER,rag_retrieval,192.168.23.130
0,Explain fixed deposit rates,0.0,CUSTOMER,chatbot_query,192.168.41.156
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.16.164
0,What is my credit score?,0.0,MANAGER,chatbot_query,192.168.9.70
0,Explain fixed deposit rates,0.0,MANAGER,chatbot_query,192.168.24.7
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.32.214
0,Show me mutual funds for high risk,0.0,CUSTOMER,fund_recommendation,192.168.16.170
0,Show me mutual funds for high risk,0.0,MANAGER,fund_recommendation,192.168.11.138
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.11.16
0,What is my credit score?,0.0,MANAGER,rag_retrieval,192.168.9.90
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,rag_retrieval,192.168.42.226
0,Show me mutual funds for high risk,0.0,MANAGER,rag_retrieval,192.168.43.209
0,Explain fixed deposit rates,0.0,CUSTOMER,chatbot_query,192.168.27.30
0,Show me mutual funds for high risk,0.0,CUSTOMER,chatbot_query,192.168.18.212
0,Explain fixed deposit rates,0.0,MANAGER,fund_recommendation,192.168.29.53
0,Show me mutual funds for high risk,0.0,CUSTOMER,chatbot_query,192.168.40.55
0,Show me mutual funds for high risk,0.0,MANAGER,chatbot_query,192.168.17.146
0,Show me mutual funds for high risk,0.0,MANAGER,fund_recommendation,192.168.32.80
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.2.48
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.16.252
0,What is my credit score?,0.0,CUSTOMER,chatbot_query,192.168.17.159
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,fund_recommendation,192.168.30.229
0,Show me mutual funds for high risk,0.0,CUSTOMER,fund_recommendation,192.168.34.190
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.16.26
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.19.57
0,What is my credit score?,0.0,CUSTOMER,fund_recommendation,192.168.40.136
0,Explain fixed deposit rates,0.0,CUSTOMER,fund_recommendation,192.168.34.140
0,Explain fixed deposit rates,0.0,CUSTOMER,rag_retrieval,192.168.41.149
0,What is my credit score?,0.0,MANAGER,chatbot_query,192.168.22.103
0,Show me mutual funds for high risk,0.0,MANAGER,fund_recommendation,192.168.18.149
0,Explain fixed deposit rates,0.0,MANAGER,rag_retrieval,192.168.22.185
0,What is my credit score?,0.0,MANAGER,fund_recommendation,192.168.30.166
0,Show me mutual funds for high risk,0.0,MANAGER,fund_recommendation,192.168.21.189
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.36.167
0,Show me mutual funds for high risk,0.0,CUSTOMER,rag_retrieval,192.168.45.11
0,Explain fixed deposit rates,0.0,CUSTOMER,chatbot_query,192.168.17.19
0,What is my credit score?,0.0,CUSTOMER,chatbot_query,192.168.8.160
0,What is my credit score?,0.0,CUSTOMER,chatbot_query,192.168.24.219
0,What is my credit score?,0.0,MANAGER,chatbot_query,192.168.25.80
0,What is my credit score?,0.0,CUSTOMER,chatbot_query,192.168.48.216
0,Show me mutual funds for high risk,0.0,MANAGER,rag_retrieval,192.168.15.206
0,Explain fixed deposit rates,0.0,MANAGER,fund_recommendation,192.168.48.215
0,What is my credit score?,0.0,MANAGER,rag_retrieval,192.168.48.114
0,Show me mutual funds for high risk,0.0,CUSTOMER,chatbot_query,192.168.30.98
0,What is my credit score?,0.0,CUSTOMER,fund_recommendation,192.168.30.200
0,What is my credit score?,0.0,MANAGER,fund_recommendation,192.168.30.106
0,Explain fixed deposit rates,0.0,CUSTOMER,chatbot_query,192.168.36.249
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.42.68
0,What is my credit score?,0.0,MANAGER,chatbot_query,192.168.28.133
0,Show me mutual funds for high risk,0.0,CUSTOMER,chatbot_query,192.168.3.188
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.11.75
0,Explain fixed deposit rates,0.0,CUSTOMER,chatbot_query,192.168.22.39
0,What is my credit score?,0.0,CUSTOMER,rag_retrieval,192.168.21.201
0,Explain fixed deposit rates,0.0,CUSTOMER,chatbot_query,192.168.29.67
0,Explain fixed deposit rates,0.0,CUSTOMER,chatbot_query,192.168.13.52
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.18.166
0,Show me mutual funds for high risk,0.0,CUSTOMER,fund_recommendation,192.168.4.179
0,What is my credit score?,0.0,MANAGER,rag_retrieval,192.168.49.43
0,Explain fixed deposit rates,0.0,CUSTOMER,chatbot_query,192.168.27.39
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.2.121
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,rag_retrieval,192.168.29.119
0,What is the NIFTY 50 rate?,0.0,MANAGER,rag_retrieval,192.168.23.54
0,What is my credit score?,0.0,CUSTOMER,fund_recommendation,192.168.49.28
0,What is my credit score?,0.0,MANAGER,fund_recommendation,192.168.21.69
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.37.132
0,What is my credit score?,0.0,CUSTOMER,fund_recommendation,192.168.8.179
0,Show me mutual funds for high risk,0.0,CUSTOMER,fund_recommendation,192.168.14.149
0,Explain fixed deposit rates,0.0,CUSTOMER,fund_recommendation,192.168.46.211
0,Show me mutual funds for high risk,0.0,CUSTOMER,chatbot_query,192.168.22.24
0,Show me mutual funds for high risk,0.0,CUSTOMER,fund_recommendation,192.168.30.176
0,Show me mutual funds for high risk,0.0,CUSTOMER,rag_retrieval,192.168.45.179
0,What is my credit score?,0.0,CUSTOMER,chatbot_query,192.168.17.19
0,Show me mutual funds for high risk,0.0,CUSTOMER,chatbot_query,192.168.41.132
0,Show me mutual funds for high risk,0.0,MANAGER,chatbot_query,192.168.35.178
0,What is my credit score?,0.0,CUSTOMER,chatbot_query,192.168.24.75
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,rag_retrieval,192.168.46.199
0,Show me mutual funds for high risk,0.0,MANAGER,rag_retrieval,192.168.2.122
0,What is the NIFTY 50 rate?,0.0,MANAGER,rag_retrieval,192.168.31.134
0,Show me mutual funds for high risk,0.0,CUSTOMER,chatbot_query,192.168.14.42
0,Explain fixed deposit rates,0.0,CUSTOMER,chatbot_query,192.168.17.152
0,What is my credit score?,0.0,MANAGER,chatbot_query,192.168.40.102
0,Explain fixed deposit rates,0.0,MANAGER,fund_recommendation,192.168.35.196
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.34.95
0,What is my credit score?,0.0,MANAGER,fund_recommendation,192.168.48.59
0,Show me mutual funds for high risk,0.0,MANAGER,fund_recommendation,192.168.15.102
0,Show me mutual funds for high risk,0.0,MANAGER,rag_retrieval,192.168.31.80
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,rag_retrieval,192.168.41.18
0,Explain fixed deposit rates,0.0,CUSTOMER,rag_retrieval,192.168.28.164
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.6.18
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,rag_retrieval,192.168.24.247
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.47.179
0,What is my credit score?,0.0,MANAGER,chatbot_query,192.168.18.182
0,Show me mutual funds for high risk,0.0,MANAGER,rag_retrieval,192.168.9.35
0,Show me mutual funds for high risk,0.0,MANAGER,fund_recommendation,192.168.48.49
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.7.166
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.19.131
0,Explain fixed deposit rates,0.0,MANAGER,rag_retrieval,192.168.30.167
0,What is my credit score?,0.0,CUSTOMER,fund_recommendation,192.168.21.175
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,rag_retrieval,192.168.5.138
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,rag_retrieval,192.168.27.2
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.37.85
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,fund_recommendation,192.168.35.63
0,What is my credit score?,0.0,CUSTOMER,chatbot_query,192.168.19.8
0,Show me mutual funds for high risk,0.0,MANAGER,rag_retrieval,192.168.42.85
0,Show me mutual funds for high risk,0.0,MANAGER,fund_recommendation,192.168.8.112
0,What is the NIFTY 50 rate?,0.0,MANAGER,rag_retrieval,192.168.17.45
0,Show me mutual funds for high risk,0.0,MANAGER,chatbot_query,192.168.10.12
0,What is my credit score?,0.0,CUSTOMER,chatbot_query,192.168.4.39
0,What is my credit score?,0.0,CUSTOMER,fund_recommendation,192.168.8.202
0,Explain fixed deposit rates,0.0,MANAGER,chatbot_query,192.168.5.84
0,Explain fixed deposit rates,0.0,MANAGER,chatbot_query,192.168.48.146
0,Show me mutual funds for high risk,0.0,CUSTOMER,fund_recommendation,192.168.38.14
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.30.218
0,What is my credit score?,0.0,CUSTOMER,chatbot_query,192.168.45.148
0,What is my credit score?,0.0,MANAGER,fund_recommendation,192.168.39.115
0,What is my credit score?,0.0,MANAGER,chatbot_query,192.168.14.194
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,fund_recommendation,192.168.26.46
0,What is my credit score?,0.0,CUSTOMER,rag_retrieval,192.168.25.221
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,fund_recommendation,192.168.30.185
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.47.106
0,Explain fixed deposit rates,0.0,MANAGER,fund_recommendation,192.168.26.39
0,Show me mutual funds for high risk,0.0,MANAGER,chatbot_query,192.168.50.99
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.22.92
0,Explain fixed deposit rates,0.0,MANAGER,chatbot_query,192.168.33.220
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.42.191
0,Show me mutual funds for high risk,0.0,CUSTOMER,chatbot_query,192.168.21.34
0,Explain fixed deposit rates,0.0,CUSTOMER,fund_recommendation,192.168.8.130
0,Show me mutual funds for high risk,0.0,MANAGER,rag_retrieval,192.168.30.48
0,Explain fixed deposit rates,0.0,MANAGER,rag_retrieval,192.168.30.247
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,rag_retrieval,192.168.24.206
0,What is my credit score?,0.0,CUSTOMER,rag_retrieval,192.168.33.15
0,Show me mutual funds for high risk,0.0,MANAGER,rag_retrieval,192.168.48.166
0,What is my credit score?,0.0,CUSTOMER,rag_retrieval,192.168.13.134
0,What is my credit score?,0.0,MANAGER,rag_retrieval,192.168.31.150
0,What is my credit score?,0.0,MANAGER,fund_recommendation,192.168.9.77
0,Show me mutual funds for high risk,0.0,MANAGER,rag_retrieval,192.168.32.49
0,Show me mutual funds for high risk,0.0,MANAGER,fund_recommendation,192.168.46.220
0,What is my credit score?,0.0,CUSTOMER,fund_recommendation,192.168.29.167
0,What is the NIFTY 50 rate?,0.0,MANAGER,rag_retrieval,192.168.19.63
0,Show me mutual funds for high risk,0.0,CUSTOMER,rag_retrieval,192.168.43.31
0,Show me mutual funds for high risk,0.0,CUSTOMER,rag_retrieval,192.168.19.89
0,Explain fixed deposit rates,0.0,CUSTOMER,fund_recommendation,192.168.35.206
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.17.184
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.49.201
0,What is my credit score?,0.0,MANAGER,fund_recommendation,192.168.4.62
0,Show me mutual funds for high risk,0.0,CUSTOMER,rag_retrieval,192.168.10.140
0,What is my credit score?,0.0,CUSTOMER,chatbot_query,192.168.6.34
0,What is my credit score?,0.0,MANAGER,chatbot_query,192.168.14.68
0,What is my credit score?,0.0,CUSTOMER,chatbot_query,192.168.14.6
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.15.182
0,Explain fixed deposit rates,0.0,MANAGER,chatbot_query,192.168.18.194
0,What is the NIFTY 50 rate?,0.0,MANAGER,rag_retrieval,192.168.19.85
0,What is my credit score?,0.0,CUSTOMER,chatbot_query,192.168.26.152
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.44.190
0,Show me mutual funds for high risk,0.0,CUSTOMER,chatbot_query,192.168.32.30
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,fund_recommendation,192.168.22.74
0,Show me mutual funds for high risk,0.0,CUSTOMER,chatbot_query,192.168.37.92
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.12.251
0,Explain fixed deposit rates,0.0,MANAGER,fund_recommendation,192.168.6.133
0,Explain fixed deposit rates,0.0,MANAGER,fund_recommendation,192.168.14.69
0,Show me mutual funds for high risk,0.0,MANAGER,rag_retrieval,192.168.14.131
0,Explain fixed deposit rates,0.0,CUSTOMER,rag_retrieval,192.168.22.218
0,What is my credit score?,0.0,CUSTOMER,rag_retrieval,192.168.46.217
0,Explain fixed deposit rates,0.0,CUSTOMER,fund_recommendation,192.168.12.98
0,Show me mutual funds for high risk,0.0,MANAGER,rag_retrieval,192.168.36.147
0,What is my credit score?,0.0,MANAGER,rag_retrieval,192.168.13.56
0,What is my credit score?,0.0,CUSTOMER,chatbot_query,192.168.43.55
0,What is my credit score?,0.0,CUSTOMER,fund_recommendation,192.168.18.70
0,What is my credit score?,0.0,CUSTOMER,fund_recommendation,192.168.46.229
0,Show me mutual funds for high risk,0.0,MANAGER,fund_recommendation,192.168.33.199
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.11.16
0,Show me mutual funds for high risk,0.0,CUSTOMER,chatbot_query,192.168.12.118
0,What is the NIFTY 50 rate?,0.0,MANAGER,rag_retrieval,192.168.43.166
0,What is my credit score?,0.0,MANAGER,fund_recommendation,192.168.6.104
0,What is my credit score?,0.0,MANAGER,fund_recommendation,192.168.22.102
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.29.118
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,rag_retrieval,192.168.28.107
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.33.157
0,What is the NIFTY 50 rate?,0.0,MANAGER,rag_retrieval,192.168.42.7
0,Show me mutual funds for high risk,0.0,MANAGER,fund_recommendation,192.168.21.134
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.12.181
0,What is my credit score?,0.0,MANAGER,fund_recommendation,192.168.17.6
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,rag_retrieval,192.168.33.102
0,What is my credit score?,0.0,CUSTOMER,fund_recommendation,192.168.43.194
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.40.215
0,Show me mutual funds for high risk,0.0,CUSTOMER,rag_retrieval,192.168.13.25
0,What is my credit score?,0.0,MANAGER,rag_retrieval,192.168.7.133
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.41.79
0,Show me mutual funds for high risk,0.0,MANAGER,fund_recommendation,192.168.21.166
0,Explain fixed deposit rates,0.0,MANAGER,fund_recommendation,192.168.49.184
0,What is my credit score?,0.0,MANAGER,chatbot_query,192.168.3.202
0,What is the NIFTY 50 rate?,0.0,MANAGER,chatbot_query,192.168.29.75
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.39.207
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,rag_retrieval,192.168.18.185
0,What is my credit score?,0.0,MANAGER,chatbot_query,192.168.50.219
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,rag_retrieval,192.168.15.81
0,Show me mutual funds for high risk,0.0,MANAGER,chatbot_query,192.168.35.134
0,Explain fixed deposit rates,0.0,CUSTOMER,chatbot_query,192.168.13.6
0,Show me mutual funds for high risk,0.0,CUSTOMER,fund_recommendation,192.168.6.250
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,fund_recommendation,192.168.31.34
0,What is my credit score?,0.0,MANAGER,chatbot_query,192.168.29.10
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,rag_retrieval,192.168.21.176
0,What is the NIFTY 50 rate?,0.0,CUSTOMER,chatbot_query,192.168.21.86
0,What is the NIFTY 50 rate?,0.0,MANAGER,fund_recommendation,192.168.28.146
0,Explain fixed deposit rates,0.0,MANAGER,fund_recommendation,192.168.4.59
